14564;1;2,32;2;,65;,56;,6;,66;,72;,59;-,017;,034;,017;;;2,32;2,36
14564;0;2,3;61,54;,6;,56;,59;,48;,64;,55;-,009;,043;,035;,99;1,11;2,3;2,36
14563;1;2,32;2,73;,65;,56;,6;,66;,72;,59;-,017;,034;,026;,95;,9;2,3;2,36
14548;1;2,3;47;,65;,54;,6;,66;,68;,59;,009;,043;,035;1,23;1;2,3;2,36
14461;0;2,32;7,5;,65;,52;,59;,74;,64;,56;-,017;,026;,034;1,38;,95;2,3;2,34
14455;0;2,32;9,89;,65;,54;,6;,77;,66;,58;-,017;,034;,034;2,64;1,48;2,3;2,32
14454;0;2,32;4,17;,7;,54;,6;,81;,67;,58;-,017;,017;,034;,99;,72;2,32;2,34
14453;1;2,32;2;,7;,54;,61;,81;,67;,58;-,017;,026;,043;1,06;1,02;2,32;2,34
14443;1;2,32;7,28;,65;,52;,61;,79;,65;,58;-,017;,017;,052;1,18;1;2,3;2,34
14441;1;2,32;10;,6;,5;,61;,75;,63;,59;-,017;,017;,043;,81;1,38;2,3;2,32
14426;0;2,32;4,73;,6;,5;,6;,75;,62;,58;-,017;,017;,043;,79;,84;2,3;2,32
14423;1;2,3;1,96;,6;,52;,6;,76;,65;,58;-,009;,026;,052;1,04;1,02;2,3;2,32
14407;1;2,3;2;,6;,5;,6;,78;,64;,58;-,009;,017;,061;1,64;1;2,3;2,32
14393;1;2,3;2;,6;,48;,6;,79;,64;,58;-,009;0;,052;1,08;1;2,3;2,32
14379;0;2,32;17,14;,55;,48;,59;,75;,64;,57;-,017;-,009;,043;1,15;,87;2,3;2,34
14349;0;2,34;13,89;,55;,5;,6;,81;,67;,59;-,017;-,017;,026;,18;1,1;2,32;2,36
14340;0;2,34;,11;,6;,52;,61;,86;,71;,6;-,017;-,034;,026;1,08;,96;2,34;2,36
14333;1;2,34;2;,6;,52;,61;,86;,69;,59;-,026;-,034;,009;,87;1,07;2,34;2,36
14310;1;2,34;2;,6;,5;,61;,87;,67;,6;-,026;-,068;,009;,94;1;2,34;2,36
14297;1;2,34;28;,55;,5;,61;,87;,67;,6;-,017;-,043;,034;1,11;1;2,34;2,36
14295;1;2,34;3,63;,5;,48;,61;,84;,6;,59;-,009;-,051;,026;,99;,93;2,32;2,34
