18037;0;1,5;16;,55;,5;,51;,5;,54;,5;,007;0;-,027;;;1,49;1,51
18037;1;1,5;4;,55;,52;,51;,51;,56;,5;,007;-,007;-,027;1;,96;1,49;1,5
17994;0;1,51;8;,55;,5;,5;,58;,53;,49;-,007;-,007;-,026;,83;,58;1,49;1,51
17938;0;1,5;20;,55;,5;,5;,59;,54;,49;0;-,007;-,02;1,18;1;1,5;1,51
17907;1;1,49;5,31;,6;,52;,5;,66;,57;,49;,007;0;-,007;,86;1,22;1,49;1,51
17906;1;1,49;9,27;,55;,52;,49;,61;,57;,49;-,007;0;-,007;1,03;1;1,49;1,51
17779;0;1,51;9,38;,5;,52;,48;,56;,61;,49;-,007;-,013;-,02;1;,66;1,49;1,52
17757;0;1,53;35,81;,5;,52;,48;,56;,59;,49;-,02;-,013;-,039;2,71;1,22;1,53;1,54
17755;1;1,53;7,04;,5;,54;,48;,62;,63;,5;-,02;-,013;-,046;,93;1,13;1,51;1,54
17677;0;1,53;3;,45;,52;,48;,59;,62;,49;-,013;-,013;-,052;,84;,74;1,5;1,53
17657;1;1,5;20,28;,5;,54;,49;,6;,63;,5;0;,007;-,027;,52;,91;1,49;1,53
17620;0;1,5;10,27;,5;,54;,48;,61;,63;,49;0;,007;-,053;1,92;,21;1,5;1,52
17615;0;1,52;23,2;,5;,56;,48;,58;,64;,49;-,013;-,013;-,039;,83;1,01;1,52;1,53
17547;1;1,52;12;,55;,56;,49;,65;,66;,5;-,013;-,007;-,039;,83;,97;1,52;1,53
17524;1;1,52;6,63;,55;,56;,49;,66;,66;,5;-,013;-,007;-,039;1,14;1;1,52;1,53
17418;1;1,52;20;,5;,56;,49;,65;,66;,5;-,013;-,013;-,026;1,49;,99;1,52;1,53
17411;0;1,53;2;,45;,56;,48;,59;,66;,49;0;-,007;-,033;,67;1;1,52;1,53
17400;1;1,52;6,65;,45;,58;,49;,58;,67;,49;,007;0;-,039;1,12;1;1,52;1,53
17399;1;1,52;31,54;,45;,56;,48;,59;,66;,49;0;-,007;-,033;1,15;1;1,5;1,53
17394;1;1,52;6,85;,4;,56;,47;,52;,65;,47;-,007;-,007;-,039;1,12;1,01;1,5;1,53
17394;0;1,52;11,14;,35;,54;,47;,49;,62;,47;-,013;-,013;-,033;1;1;1,5;1,53
17393;1;1,5;41,64;,4;,56;,48;,51;,64;,48;0;,007;-,027;,29;1;1,49;1,53
17387;0;1,52;3;,35;,54;,47;,42;,6;,47;-,007;-,013;-,039;1,44;1,04;1,49;1,52
17363;1;1,5;20;,35;,56;,47;,39;,61;,47;0;,013;-,013;1,99;,95;1,5;1,51
17330;0;1,51;18,8;,35;,54;,47;,4;,6;,46;-,013;,007;-,02;,88;1,03;1,5;1,51
17237;0;1,51;20;,4;,56;,47;,47;,61;,47;-,013;,007;-,026;,53;,94;1,49;1,52
17172;0;1,5;10;,45;,56;,47;,55;,6;,47;,007;,013;-,007;1;1,08;1,49;1,5
17135;0;1,5;2,76;,5;,56;,47;,6;,6;,47;,02;,013;-,007;,99;1,02;1,49;1,5
17072;0;1,5;10;,55;,56;,47;,62;,6;,47;,02;,007;-,013;1,01;1;1,49;1,51
16951;1;1,49;2;,6;,58;,48;,67;,61;,48;,027;,013;-,007;1,43;3,85;1,49;1,5
16933;0;1,5;23;,55;,54;,46;,59;,59;,44;0;,007;-,013;1,71;,24;1,5;1,51
16933;1;1,5;23,64;,55;,56;,47;,62;,61;,45;0;,007;-,013;1,22;,99;1,5;1,51
16908;1;1,5;20;,55;,56;,46;,58;,62;,45;,013;0;-,02;,89;1,01;1,5;1,51
16893;1;1,5;16,36;,5;,54;,45;,54;,6;,44;,013;0;-,013;,54;4,88;1,49;1,5
16850;0;1,5;2;,5;,54;,45;,55;,6;,46;,013;0;-,007;1;,85;1,49;1,5
16846;0;1,5;16,4;,55;,54;,45;,58;,59;,45;,013;-,013;0;1;1,23;1,49;1,5
16842;0;1,5;5,24;,6;,54;,45;,71;,6;,45;,02;0;-,02;1,91;1,02;1,49;1,51
16800;1;1,5;11,18;,6;,56;,45;,65;,61;,43;,013;0;-,02;,57;,91;1,49;1,5
16776;0;1,5;8,82;,6;,54;,44;,66;,6;,43;,013;0;-,02;2,12;,21;1,5;1,51
16737;0;1,51;9,54;,6;,56;,45;,66;,61;,43;,007;0;-,013;,85;1,02;1,5;1,51
16681;1;1,5;1,18;,65;,56;,45;,7;,61;,43;,013;0;0;,53;1;1,49;1,51
16673;0;1,51;1;,65;,54;,45;,7;,6;,43;-,007;-,007;-,007;1;1;1,49;1,51
16253;0;1,5;20;,7;,56;,45;,71;,61;,43;,013;0;0;1,87;,98;1,5;1,51
16248;1;1,5;22;,7;,58;,46;,75;,63;,44;0;0;0;1,21;1;1,49;1,51
16222;1;1,5;19,53;,7;,58;,45;,74;,67;,42;,007;0;,007;,45;1,01;1,49;1,51
16206;1;1,5;18;,7;,58;,45;,73;,67;,41;,007;0;,007;1;1,08;1,49;1,51
16189;1;1,5;14;,7;,56;,44;,74;,5;,4;0;,02;0;1,04;,95;1,49;1,51
16105;1;1,49;6,71;,7;,54;,43;,73;,48;,4;,007;,027;,007;,94;1;1,49;1,51
16034;1;1,49;19,96;,65;,54;,43;,72;,48;,39;,007;,02;0;1,1;,98;1,49;1,52
16015;0;1,51;20;,65;,52;,42;,71;,47;,39;-,013;0;-,007;1;1,07;1,49;1,51
15963;0;1,51;26;,65;,5;,42;,71;,46;,39;-,007;-,007;-,007;1,55;,94;1,51;1,52
15963;1;1,51;4;,65;,52;,42;,7;,47;,39;-,007;-,007;-,013;,54;1,06;1,49;1,51
15914;0;1,51;2;,65;,5;,42;,72;,46;,39;-,007;0;-,007;1;,93;1,49;1,51
15877;1;1,5;18,45;,7;,5;,43;,73;,45;,39;0;0;-,007;1;1,01;1,49;1,51
15862;1;1,5;15;,65;,48;,43;,71;,44;,39;0;-,007;-,007;1;1;1,49;1,51
15832;0;1,49;34,02;,6;,44;,43;,53;,37;,35;,007;0;0;1,4;1,04;1,49;1,51
15832;1;1,49;78,06;,65;,46;,43;,69;,43;,38;,007;,013;0;,97;5,96;1,48;1,5
15830;1;1,49;15,12;,6;,44;,44;,58;,38;,36;,007;,027;,013;,81;1,14;1,49;1,5
15805;1;1,5;24,14;,6;,44;,45;,56;,37;,37;0;,02;,007;1,06;,15;1,49;1,51
15805;0;1,5;8,71;,55;,42;,44;,54;,37;,36;,007;,02;,007;1,76;1,01;1,5;1,51
15742;1;1,49;8,95;,55;,44;,45;,5;,35;,36;,007;,007;,013;,59;2,56;1,49;1,5
15741;1;1,49;8,95;,5;,42;,44;,47;,35;,35;,013;,007;,013;1,05;1,09;1,49;1,5
15693;0;1,5;2;,5;,4;,44;,47;,34;,35;0;,013;0;1,07;1,01;1,49;1,5
15623;1;1,49;15,3;,5;,42;,44;,46;,34;,35;,007;,02;,013;1,06;1,06;1,48;1,49
15554;1;1,48;9,99;,5;,42;,44;,46;,33;,34;,014;,027;,02;1,02;,96;1,48;1,49
15514;1;1,48;22,38;,45;,42;,44;,41;,32;,34;,014;,027;,014;1,43;,9;1,48;1,49
15510;1;1,48;6,49;,4;,4;,43;,33;,3;,32;,014;,034;,027;1,06;,95;1,48;1,49
15493;0;1,48;2,08;,4;,4;,42;,32;,31;,32;,007;,027;,027;,82;1,36;1,47;1,48
15446;1;1,47;4,68;,4;,4;,43;,32;,3;,32;,014;,034;,027;,88;1,03;1,47;1,48
15273;0;1,49;25,48;,4;,38;,43;,32;,29;,33;,013;,02;,013;,93;,77;1,48;1,49
15216;1;1,48;22,48;,4;,4;,44;,36;,32;,33;,02;,027;,014;1,14;,78;1,47;1,48
15041;0;1,48;22,28;,35;,4;,44;,25;,31;,33;,02;,014;,02;,58;1,03;1,47;1,48
14885;1;1,47;2;,4;,4;,44;,32;,32;,33;,027;,034;,02;1,01;,89;1,47;1,48
14864;0;1,48;2,68;,4;,38;,44;,33;,32;,33;,014;,014;,027;1;1,01;1,47;1,48
14863;1;1,47;2;,45;,4;,44;,61;,32;,33;,02;,027;,034;1,01;1;1,47;1,48
14743;0;1,48;30;,45;,38;,43;,63;,32;,33;,007;,02;,027;1;1,14;1,47;1,48
14650;0;1,48;12;,45;,38;,44;,35;,33;,33;,007;,014;,027;1;1,01;1,47;1,49
14563;0;1,49;2;,45;,38;,44;,36;,34;,34;0;,007;,02;1;,95;1,47;1,49
14417;1;1,48;,22;,5;,38;,44;,36;,33;,32;,014;,014;,02;1,06;1,03;1,48;1,49
14358;0;1,49;4;,45;,38;,43;,36;,35;,31;,007;0;,013;1,18;,91;1,48;1,49
14338;0;1,49;3,94;,45;,38;,44;,34;,32;,33;0;,007;,013;1;,97;1,48;1,49
14320;1;1,48;9;,45;,38;,45;,33;,32;,34;,007;,014;,02;1,04;1,02;1,47;1,49
14193;0;1,48;6;,4;,36;,44;,31;,31;,33;,014;,014;,014;1,01;1,05;1,48;1,49
14192;1;1,48;14;,4;,36;,45;,3;,3;,34;,007;,014;,014;,95;,99;1,47;1,48
14183;0;1,48;8,23;,35;,36;,45;,28;,36;,34;0;,014;,014;1;1,01;1,47;1,49
14182;0;1,48;6;,35;,36;,45;,28;,34;,34;0;,014;0;1,11;1,04;1,48;1,49
14176;1;1,48;5,26;,35;,36;,46;,28;,34;,34;0;,014;,014;,9;,99;1,47;1,48
14068;0;1,48;6;,3;,34;,46;,27;,31;,35;0;,014;,014;,94;,91;1,48;1,49
14067;0;1,49;8,22;,3;,34;,45;,26;,32;,34;-,013;,007;,007;1,03;1,03;1,48;1,49
14067;1;1,48;6,5;,3;,34;,46;,27;,31;,34;,007;,02;,02;1;,97;1,48;1,49
14057;0;1,48;5,51;,35;,34;,46;,27;,32;,34;0;,014;,014;1,14;1,03;1,48;1,49
14056;1;1,48;5;,35;,36;,47;,27;,32;,34;0;,02;,014;1;1;1,48;1,49
14048;1;1,48;4,49;,3;,34;,47;,26;,32;,35;-,007;,014;,014;,9;,97;1,47;1,48
14040;1;1,47;99,98;,3;,34;,46;,26;,31;,35;,007;,02;,02;2,18;,58;1,47;1,48
14039;1;1,47;10,78;,3;,32;,45;,07;,22;,3;0;,02;,02;1,15;1;1,47;1,48
14036;0;1,48;225;,3;,32;,45;,05;,21;,3;0;,014;,014;,93;2,29;1,47;1,49
14023;0;1,49;5;,3;,32;,45;,12;,28;,35;-,007;,007;,027;1;1,03;1,47;1,49
13793;0;1,5;1,16;,3;,32;,46;,2;,28;,37;-,007;-,007;,02;1;,95;1,47;1,49
13793;1;1,45;,29;,35;,32;,46;,2;,28;,37;,021;,028;,048;1;1;1,47;1,49
13744;0;1,49;20;,3;,32;,47;,17;,28;,37;0;,013;,013;1,12;1,12;1,48;1,49
13743;0;1,49;20;,35;,32;,47;,3;,28;,38;0;,013;,007;1;1,09;1,48;1,49
13741;0;1,49;20;,4;,34;,47;,37;,29;,37;-,007;,013;,007;,89;1,15;1,48;1,49
13730;0;1,49;20;,4;,34;,48;,41;,3;,38;-,007;,013;,013;1;,91;1,47;1,49
13661;0;1,49;3;,4;,36;,48;,46;,31;,38;-,007;,007;,007;,75;,93;1,47;1,49
13643;0;1,49;2;,45;,38;,48;,49;,31;,38;-,007;,007;0;1;,97;1,47;1,49
13567;0;1,49;5;,45;,4;,49;,49;,32;,38;-,007;0;0;1;1,08;1,47;1,49
13292;0;1,49;4,57;,45;,42;,5;,48;,32;,38;-,007;0;,013;1;,99;1,47;1,49
13244;0;1,49;10;,45;,44;,51;,49;,32;,39;-,007;0;,027;1;1,12;1,47;1,49
13238;1;1,48;3,21;,45;,46;,51;,49;,35;,39;,007;,014;,034;1,49;,75;1,48;1,49
13146;1;1,48;2,4;,45;,46;,5;,54;,36;,39;0;,014;,034;,61;,79;1,47;1,48
13134;0;1,48;2,5;,4;,46;,5;,36;,36;,4;0;,007;,014;1,18;1,04;1,47;1,48
13103;0;1,48;2;,4;,46;,5;,36;,36;,4;0;,007;,014;1;1,08;1,47;1,48
12913;1;1,47;2,5;,4;,48;,51;,35;,37;,4;,007;,02;,034;,86;1,03;1,47;1,48
12874;1;1,47;6;,35;,46;,5;,33;,36;,38;0;,014;,034;1,06;1;1,47;1,48
12828;1;1,47;2;,35;,46;,5;,48;,36;,39;0;,007;,034;1,02;1;1,47;1,48
12761;0;1,48;9;,3;,46;,49;,41;,36;,35;0;0;,027;1;1,05;1,47;1,48
12736;0;1,47;5,71;,25;,44;,5;,32;,33;,38;,014;,007;,041;,96;1,25;1,47;1,48
12736;1;1,47;14,29;,3;,46;,5;,41;,35;,36;,02;,007;,034;,43;,98;1,46;1,47
12678;0;1,48;28,1;,25;,46;,5;,32;,34;,37;-,02;-,007;,027;3,31;,92;1,48;1,49
12500;1;1,48;25,73;,3;,48;,51;,38;,37;,39;,007;,007;,027;1,49;,95;1,48;1,49
12467;1;1,48;10,67;,25;,48;,51;,33;,35;,38;,007;0;,027;,59;,55;1,47;1,48
12412;0;1,48;5;,25;,48;,5;,31;,34;,38;,007;0;,014;1;1,02;1,47;1,48
12336;0;1,48;2,61;,25;,48;,51;,31;,34;,38;,007;-,007;,027;1;1,02;1,47;1,48
12299;1;1,47;5,54;,3;,5;,51;,31;,35;,38;,014;,007;,02;1,36;,95;1,47;1,48
12206;0;1,48;,07;,25;,48;,5;,27;,34;,37;,007;-,007;,02;,78;1,14;1,47;1,48
12174;0;1,48;7,6;,3;,48;,5;,27;,33;,36;,007;0;,02;1;,92;1,47;1,48
12022;0;1,48;2;,3;,5;,51;,27;,34;,37;,007;0;,014;,82;1,01;1,47;1,48
11766;0;1,48;10;,3;,5;,52;,27;,34;,37;,007;,007;,014;1;1,03;1,47;1,48
11565;1;1,46;20;,35;,5;,52;,28;,3;,37;,014;,014;,027;,41;,94;1,46;1,48
11522;0;1,48;80;,3;,48;,52;,24;,26;,37;0;,007;,007;,92;1,28;1,46;1,48
11309;0;1,48;4;,3;,5;,53;,29;,35;,39;0;,007;,014;,74;1,02;1,46;1,48
11254;0;1,48;9,07;,35;,52;,54;,3;,36;,4;0;0;,014;1,14;1,11;1,46;1,48
11157;0;1,48;10,07;,35;,52;,54;,3;,36;,39;-,007;0;,014;1;1,28;1,46;1,48
10946;0;1,48;48,57;,4;,54;,54;,1;,32;,37;-,007;0;,014;1,14;,96;1,48;1,49
10946;1;1,48;78,63;,4;,54;,54;,31;,38;,39;-,007;0;,014;1,38;1;1,48;1,49
10925;0;1,49;10,28;,45;,54;,54;,13;,34;,36;-,007;-,007;,007;1,51;,28;1,49;1,5
10913;0;1,5;75;,5;,56;,54;,14;,35;,36;-,02;-,013;0;1,15;6,39;1,47;1,5
10906;0;1,49;2;,55;,58;,55;,23;,42;,39;-,013;-,007;,007;1;1,04;1,47;1,49
10842;1;1,47;20;,6;,58;,55;,32;,4;,36;,007;,014;,02;1,2;1;1,47;1,49
10572;0;1,49;9,66;,6;,56;,55;,31;,38;,36;-,007;-,007;,013;,78;,99;1,47;1,49
10565;1;1,48;,52;,65;,58;,56;,33;,38;,38;0;0;,014;1,06;1;1,48;1,49
10549;0;1,49;8,34;,6;,58;,56;,32;,38;,38;-,007;-,007;,013;1,64;,17;1,49;1,5
10546;1;1,49;,96;,65;,6;,57;,39;,41;,38;-,007;-,007;,007;,91;,97;1,49;1,5
10507;0;1,5;50;,6;,58;,56;,36;,4;,38;-,02;-,02;0;1,06;2,9;1,48;1,5
10491;1;1,49;,96;,65;,58;,56;,58;,44;,37;-,007;-,013;,007;1,64;1;1,49;1,5
10292;0;1,5;9,6;,65;,58;,56;,58;,45;,38;-,013;-,013;0;,7;3,35;1,48;1,5
10197;0;1,49;2;,65;,58;,57;,52;,46;,38;-,007;0;,007;1;1,16;1,48;1,49
10179;0;1,51;1,26;,65;,6;,58;,49;,48;,4;-,02;-,007;-,013;1,16;1;1,48;1,49
10179;1;1,45;,4;,65;,6;,58;,49;,48;,39;,007;0;,028;1;1;1,48;1,49
10093;0;1,5;10;,7;,62;,59;,57;,49;,41;-,013;-,007;,007;,77;,1;1,48;1,5
10043;1;1,48;2;,75;,62;,59;,62;,5;,41;0;,007;,02;1,03;15,37;1,48;1,49
10038;0;1,49;4;,75;,6;,59;,64;,47;,41;-,007;0;,013;1,47;,66;1,49;1,5
10035;1;1,49;,96;,75;,62;,59;,61;,48;,39;-,007;0;,013;1,02;1;1,49;1,5
10005;1;1,49;,96;,75;,6;,58;,62;,46;,37;-,007;0;,007;,7;,77;1,49;1,5
9999;1;1,49;,97;,7;,58;,57;,59;,44;,35;-,007;0;,007;1,01;1;1,49;1,5
9957;1;1,49;,68;,65;,58;,56;,55;,44;,34;0;0;0;,89;,84;1,49;1,5
9945;1;1,49;,68;,65;,58;,56;,55;,44;,34;,007;0;0;1,01;1;1,49;1,5
9941;1;1,49;15,6;,6;,58;,55;,55;,46;,34;0;0;0;,85;1;1,48;1,5
9919;1;1,48;17;,55;,56;,54;,3;,45;,33;-,007;0;,014;,94;1,59;1,47;1,49
9918;1;1,48;,62;,5;,54;,54;,21;,43;,32;,007;0;,014;1,01;1;1,47;1,49
9834;0;1,49;4;,5;,54;,53;,35;,44;,32;-,007;-,007;0;,8;,93;1,47;1,49
9727;1;1,47;10;,55;,54;,53;,36;,44;,32;,014;,007;,014;1,09;1,03;1,47;1,49
9715;0;1,49;9,8;,5;,54;,53;,32;,43;,31;0;-,013;,007;1;1,22;1,47;1,49
9703;1;1,47;6,28;,55;,54;,53;,37;,41;,32;,02;0;,014;1,06;1;1,47;1,49
9668;1;1,48;,24;,55;,54;,53;,39;,41;,32;,007;-,007;0;1,18;1;1,48;1,49
9645;0;1,5;20;,5;,52;,53;,39;,35;,32;0;-,013;-,013;1;,81;1,48;1,5
9630;0;1,5;9,92;,55;,54;,53;,41;,37;,32;-,007;-,02;-,013;1,18;,1;1,5;1,51
9626;1;1,5;1,11;,6;,56;,54;,46;,42;,34;,007;-,02;-,013;,85;,96;1,5;1,51
