16683;0;2,58;12,3;,45;,58;,49;,41;,67;,52;-,023;-,027;,039;;;2,58;2,6
16565;0;2,6;3;,5;,58;,49;,49;,67;,52;-,031;,015;,038;,89;1,5;2,58;2,6
16555;0;2,6;3,8;,55;,58;,49;,51;,64;,52;-,015;-,008;,038;1;,88;2,58;2,6
16497;1;2,58;5;,6;,6;,5;,58;,65;,52;-,008;-,016;,047;1,02;1;2,58;2,6
16462;0;2,6;3,2;,6;,58;,49;,56;,63;,51;-,023;-,023;,035;,98;1,28;2,58;2,62
16447;1;2,6;5;,65;,58;,49;,6;,62;,51;-,015;-,023;,031;,24;1;2,6;2,62
16415;0;2,62;2;,6;,58;,49;,56;,63;,51;-,023;,038;,031;,97;,92;2,6;2,64
16321;1;2,61;2;,65;,6;,49;,59;,63;,49;-,019;,042;,019;1,02;,86;2,6;2,7
16155;0;2,66;1;,65;,6;,49;,6;,63;,49;-,03;-,03;0;,97;,55;2,62;2,66
16147;0;2,66;4,99;,65;,62;,49;,56;,64;,49;-,038;-,023;0;1;,98;2,62;2,68
16081;0;2,68;19,52;,7;,62;,5;,6;,65;,5;-,045;-,045;0;,86;2,16;2,64;2,7
15865;1;2,68;2;,7;,64;,5;,72;,69;,5;-,045;-,022;-,007;2,28;1,19;2,66;2,7
15811;0;2,7;2;,7;,64;,49;,72;,69;,5;-,052;0;-,007;1,17;,57;2,7;2,72
15802;1;2,72;1,48;,75;,66;,5;,79;,7;,51;-,051;0;-,022;,83;,47;2,66;2,74
15802;0;2,72;5,52;,75;,64;,49;,84;,68;,5;-,051;-,059;-,029;1,35;1,01;2,72;2,74
15769;1;2,66;5;,75;,64;,49;,86;,64;,51;-,03;-,045;-,015;,8;2,23;2,66;2,72
15754;0;2,72;4,52;,75;,62;,48;,86;,63;,5;-,051;-,066;-,037;5,23;,53;2,72;2,74
15675;1;2,69;4,86;,75;,62;,49;,85;,59;,51;-,041;-,004;-,033;,2;,61;2,66;2,78
15637;1;2,68;10;,75;,62;,49;,86;,6;,5;-,037;,011;-,03;1,05;1,25;2,68;2,76
15607;1;2,69;6,99;,75;,6;,48;,88;,57;,5;-,041;,011;-,033;1,07;,94;2,68;2,76
15575;1;2,68;5;,75;,58;,48;,87;,56;,49;-,037;-,03;-,037;1,06;1;2,68;2,76
15461;1;2,7;1;,75;,58;,48;,87;,58;,49;-,037;-,037;-,052;2,18;1;2,7;2,76
15443;1;2,69;9,99;,7;,58;,47;,85;,58;,49;-,033;-,041;-,048;,58;1;2,68;2,76
15416;1;2,7;2,06;,65;,58;,47;,8;,61;,48;-,044;-,059;-,059;1,11;1,83;2,68;2,7
15415;1;2,68;3,15;,65;,58;,46;,8;,62;,47;-,03;-,045;-,052;,7;1,2;2,66;2,68
15411;0;2,66;1,85;,65;,56;,45;,8;,61;,46;-,023;-,038;-,053;,26;,86;2,64;2,72
15411;1;2,66;3;,7;,56;,45;,82;,55;,46;-,015;-,045;-,053;1;1,36;2,64;2,66
15405;1;2,64;5;,65;,54;,44;,81;,55;,45;-,011;-,038;-,045;1,03;1,24;2,64;2,68
15381;0;2,68;7,56;,6;,52;,43;,79;,54;,45;-,007;-,056;-,06;2,62;,39;2,68;2,76
15252;1;2,7;2;,65;,52;,43;,83;,54;,45;-,015;-,074;-,059;,82;1,76;2,68;2,72
15212;0;2,72;2;,6;,5;,42;,82;,52;,45;-,015;-,074;-,066;1,22;1,31;2,7;2,74
15146;1;2,7;2;,6;,52;,42;,78;,54;,45;-,007;-,067;-,067;,85;,84;2,7;2,74
15102;1;2,7;20,78;,55;,5;,42;,69;,53;,45;0;-,052;-,059;,97;,5;2,68;2,7
15072;1;2,68;29,21;,55;,5;,41;,66;,51;,43;,015;-,045;-,06;1,54;4,25;2,68;2,72
15064;0;2,72;2;,5;,48;,41;,54;,47;,41;0;-,066;-,077;,78;,53;2,72;2,74
15058;1;2,72;2;,5;,48;,42;,53;,47;,41;-,022;-,059;-,074;1,03;,44;2,72;2,74
15024;0;2,74;5;,5;,46;,41;,55;,45;,4;-,007;-,066;-,08;1,46;1,22;2,74;2,76
14983;1;2,74;8,6;,55;,46;,42;,58;,45;,43;-,018;-,066;-,066;,71;,94;2,72;2,76
14925;1;2,72;28,97;,55;,44;,41;,56;,44;,42;-,015;-,051;-,066;1,2;2,26;2,68;2,72
14759;1;2,68;5;,55;,42;,4;,46;,39;,39;,004;-,045;-,052;1,44;,37;2,68;2,72
14562;1;2,7;6;,5;,42;,39;,42;,4;,38;-,007;-,052;-,052;1,04;1,08;2,68;2,7
14562;0;2,7;4;,5;,4;,39;,39;,39;,38;0;-,052;-,052;1,9;,74;2,7;2,72
14552;0;2,7;6,75;,55;,42;,4;,43;,41;,39;-,004;-,052;-,052;,53;1;2,68;2,72
14500;1;2,7;2;,6;,42;,4;,48;,41;,39;0;-,044;-,063;,95;1,31;2,7;2,72
14489;1;2,7;4,59;,55;,4;,39;,43;,41;,39;-,007;-,044;-,074;,78;,31;2,68;2,7
14488;1;2,68;8,3;,5;,4;,38;,32;,4;,39;-,007;-,037;-,06;1,15;1;2,64;2,7
14399;0;2,7;2;,45;,38;,37;,27;,38;,38;-,015;-,044;-,07;,21;1;2,64;2,7
14390;0;2,66;3;,45;,38;,37;,22;,38;,38;-,008;-,03;-,038;3,17;1;2,66;2,7
14389;0;2,74;,39;,45;,38;,36;,28;,41;,38;-,022;-,058;-,058;,31;1;2,64;2,7
14389;1;2,58;,75;,5;,38;,37;,3;,38;,38;,047;0;-,016;1;1;2,64;2,7
14320;0;2,68;10,34;,45;,4;,37;,28;,42;,38;,015;-,037;-,063;3,06;1,02;2,66;2,68
14315;0;2,69;17,77;,5;,4;,38;,39;,42;,39;,004;-,033;-,019;,91;1,07;2,66;2,7
14305;1;2,66;5;,55;,4;,38;,43;,43;,4;,015;-,023;-,03;,95;1;2,66;2,7
14289;0;2,7;9,43;,55;,4;,38;,53;,42;,41;-,007;-,044;-,059;1,04;1,09;2,66;2,7
14237;0;2,7;4,72;,6;,4;,38;,59;,43;,42;,007;-,037;-,059;1,41;1,05;2,68;2,7
14172;1;2,68;8,5;,6;,4;,38;,59;,43;,42;,015;-,03;-,052;,71;1;2,66;2,7
14162;1;2,66;2;,55;,4;,38;,46;,41;,41;,03;-,015;,023;1,03;1;2,66;2,7
14089;1;2,66;2;,5;,38;,38;,45;,39;,43;,03;-,019;,023;,9;1;2,66;2,7
14037;1;2,66;5;,45;,38;,37;,44;,39;,42;,023;0;-,03;1,07;1;2,66;2,7
14025;0;2,68;2;,4;,36;,36;,42;,38;,41;0;-,007;-,03;1;1;2,66;2,7
13981;1;2,66;,11;,4;,38;,37;,39;,39;,42;,015;,008;-,038;1;1;2,66;2,7
13903;1;2,66;5;,4;,36;,37;,42;,38;,42;,015;,008;-,015;1,07;1;2,66;2,7
13893;1;2,66;3,47;,35;,34;,37;,4;,37;,42;,015;,015;,015;1,05;1;2,66;2,7
13875;0;2,7;9,33;,35;,34;,36;,4;,37;,42;0;,007;,007;1;1,1;2,66;2,7
13715;0;2,7;25;,35;,34;,37;,4;,38;,42;0;,007;-,052;,8;1,37;2,66;2,7
13655;0;2,7;,25;,35;,34;,37;,44;,4;,44;-,007;-,015;-,059;1;1,01;2,66;2,7
13654;0;2,7;28,86;,35;,34;,37;,43;,4;,43;0;,007;-,059;1;1,75;2,66;2,7
13353;0;2,66;8,85;,3;,36;,37;,42;,41;,44;0;,011;,008;,38;,59;2,64;2,66
13353;1;2,66;14,73;,35;,36;,37;,47;,44;,45;,03;,008;,019;1;,88;2,64;2,66
13352;0;2,66;2,1;,3;,36;,38;,43;,42;,45;-,03;,011;,023;1;1,17;2,64;2,66
13331;1;2,64;22;,35;,38;,38;,46;,42;,43;,015;,015;-,015;1,1;1;2,64;2,66
13330;1;2,64;1,25;,3;,38;,38;,4;,39;,41;,019;,023;-,015;,79;1;2,62;2,66
13231;1;2,62;40;,3;,36;,38;,43;,38;,41;,015;,027;-,015;1,21;1,5;2,62;2,66
13172;1;2,62;10,72;,25;,36;,37;,28;,3;,36;,031;,031;-,031;,99;,46;2,6;2,62
13137;0;2,62;4,81;,2;,34;,36;,23;,26;,34;,031;,023;-,023;,99;1,06;2,6;2,62
13100;0;2,62;44,46;,25;,34;,37;,25;,26;,36;,023;,015;-,023;,89;2,06;2,62;2,64
13060;0;2,64;2;,25;,34;,37;,32;,3;,39;,008;,008;-,038;1,48;,69;2,64;2,66
13037;0;2,66;,06;,25;,34;,37;,32;,29;,39;0;-,008;-,045;,78;,97;2,62;2,66
12994;0;2,66;8,98;,25;,34;,37;,32;,29;,37;0;,008;-,049;1;1,92;2,62;2,66
12952;0;2,66;14,4;,3;,34;,38;,43;,3;,39;,008;,015;-,06;1;1,17;2,62;2,7
12560;1;2,62;11,13;,35;,34;,39;,51;,32;,41;,015;,038;-,038;,98;,64;2,62;2,68
12537;0;2,68;6,99;,3;,32;,38;,42;,29;,39;-,007;,007;-,06;,96;,57;2,62;2,7
12397;1;2,62;3,08;,3;,34;,39;,43;,3;,4;,015;,031;-,023;1,01;,99;2,62;2,7
12383;0;2,7;4,72;,3;,32;,39;,41;,28;,4;0;-,007;-,052;1;1,07;2,62;2,7
12159;0;2,7;2,94;,3;,34;,4;,42;,29;,41;0;,007;-,059;5,73;1,04;2,66;2,7
12001;0;2,7;8,3;,3;,36;,41;,4;,29;,41;0;,007;-,052;1,2;,98;2,66;2,72
11710;0;2,72;9;,35;,36;,41;,43;,3;,42;-,007;,007;-,059;,74;1,11;2,7;2,72
11641;0;2,72;2;,35;,38;,41;,39;,38;,43;-,022;,007;-,059;1;1,03;2,7;2,72
11610;0;2,72;6,5;,4;,38;,41;,41;,38;,41;-,022;0;-,051;1;1,12;2,7;2,72
11579;1;2,7;9,92;,4;,38;,42;,41;,38;,42;-,015;-,007;-,052;1,25;1;2,66;2,7
11558;0;2,7;1,02;,4;,36;,41;,37;,35;,41;-,022;0;-,052;1;1,04;2,66;2,7
11359;1;2,68;13,14;,4;,38;,41;,36;,37;,41;-,015;,007;-,045;1;2,62;2,66;2,68
11355;0;2,68;6,86;,35;,38;,4;,28;,36;,39;-,022;,007;-,045;,85;,38;2,66;2,7
11281;0;2,7;1,81;,4;,38;,41;,33;,36;,4;-,03;0;-,044;1;1,03;2,66;2,7
11209;1;2,68;3;,4;,38;,41;,33;,36;,4;-,022;,007;-,037;1,14;,81;2,68;2,7
11075;0;2,7;8,23;,35;,36;,4;,32;,35;,4;-,03;-,007;-,044;,71;,97;2,7;2,72
11052;0;2,72;3,15;,35;,36;,4;,34;,37;,4;-,029;-,007;-,051;,87;1,05;2,7;2,72
11048;0;2,72;2,01;,4;,36;,41;,35;,37;,41;-,022;-,022;-,051;1;1,03;2,7;2,72
11033;1;2,7;18,05;,45;,36;,41;,36;,37;,41;-,015;,015;-,044;1,48;1;2,7;2,72
10946;1;2,7;6,72;,4;,34;,4;,21;,31;,38;-,015;-,044;-,044;1,03;,92;2,68;2,7
10936;0;2,7;10;,4;,34;,39;,15;,3;,37;-,03;-,007;-,044;1;1,18;2,68;2,7
10751;0;2,7;5,28;,45;,36;,4;,17;,32;,38;-,007;-,004;-,037;1,4;,92;2,7;2,72
10747;1;2,7;,1;,45;,36;,4;,19;,32;,38;-,03;-,015;-,037;1;1;2,7;2,72
10707;0;2,72;3,68;,45;,36;,4;,19;,38;,4;-,007;-,007;-,051;1;1,03;2,7;2,72
10665;0;2,72;8,66;,45;,36;,41;,16;,38;,43;-,007;-,007;-,044;2,69;1,09;2,72;2,74
