21586;0;2;77;,6;,6;,5;,28;,47;,48;-,02;-,015;,16;;;1,94;2
21566;0;2;52,32;,6;,62;,5;,39;,59;,52;-,02;-,025;,06;,97;2,44;1,95;2
21471;0;2;5;,6;,64;,5;,56;,72;,55;-,02;-,02;,06;1,13;,87;2;2,1
21366;0;2,1;22,1;,65;,64;,5;,6;,73;,55;-,067;-,052;,076;,53;2,21;2;2,1
21130;1;2,03;6,01;,7;,64;,5;,75;,79;,57;-,059;-,015;-,044;1,03;1;2,02;2,1
20949;1;2,04;1,79;,7;,64;,49;,75;,8;,56;-,064;-,034;,098;1;1;2,02;2,1
20346;1;2,04;20;,7;,64;,48;,75;,81;,56;-,034;-,034;,098;,96;1;2,04;2,1
20010;1;2,04;4,75;,7;,62;,47;,7;,76;,54;-,025;-,044;,039;,87;,99;2,02;2,1
20006;0;2,04;,15;,65;,6;,46;,67;,73;,53;-,034;-,049;,029;1,02;1,01;2,04;2,1
19566;1;2,06;2,3;,65;,62;,47;,66;,74;,54;-,029;-,063;-,01;,93;,98;2,04;2,1
19398;1;2,04;7;,6;,6;,46;,63;,74;,53;-,034;-,054;-,054;1,05;1,02;2,02;2,1
18952;0;2,04;5,61;,55;,6;,45;,58;,75;,53;-,034;-,054;,088;,97;1,54;2,02;2,08
18952;1;2,04;4,4;,55;,6;,45;,61;,74;,53;-,029;-,054;-,108;1;,95;2,02;2,04
18862;1;2,03;5;,5;,58;,45;,53;,72;,53;-,059;-,069;-,103;1,04;1,27;2,02;2,06
18685;1;2,04;2;,5;,56;,44;,51;,71;,53;,044;-,069;,088;1;1;2,02;2,06
18584;1;1,95;,64;,5;,54;,43;,5;,57;,52;,021;-,01;,138;1,01;1;2,04;2,06
18584;0;2,15;,37;,45;,54;,43;,48;,61;,52;-,102;-,102;-,023;1;1;2,04;2,06
18354;0;2,08;10;,45;,52;,42;,49;,56;,51;-,067;-,082;,034;1;,28;2,04;2,12
18133;1;2,04;4;,5;,52;,42;,57;,57;,51;-,025;-,064;,039;,94;1,95;2,04;2,12
18056;1;2,06;8,54;,45;,5;,42;,53;,55;,52;-,029;-,063;,029;1;,05;2,04;2,08
18056;0;2,08;8,48;,45;,5;,41;,53;,55;,51;-,038;-,062;,01;1,78;1,02;2,04;2,08
18044;0;2,12;,04;,5;,52;,41;,64;,57;,52;-,057;-,08;0;,56;18,37;2,04;2,12
18029;1;2,04;5;,5;,52;,41;,59;,56;,52;-,02;-,049;,054;1,07;1;2,04;2,12
18000;1;2,08;2;,5;,5;,41;,68;,55;,52;,01;-,058;,038;6,74;1;2,08;2,12
17994;1;2,08;6,44;,5;,5;,4;,72;,6;,52;-,024;-,058;,038;,33;,05;2,06;2,08
17727;1;2,06;2,71;,5;,48;,39;,72;,57;,51;-,01;-,078;,039;,44;10,61;2,04;2,06
17715;1;2,04;3,62;,5;,46;,38;,77;,55;,51;0;-,074;,059;1,01;,57;2,02;2,04
17682;0;2,04;1,8;,5;,44;,37;,78;,54;,5;0;-,074;,039;1,2;2,16;2,02;2,04
17618;0;2,04;1,8;,55;,46;,37;,79;,55;,5;0;-,064;,029;1;1,07;2,02;2,04
17555;0;2,04;1,8;,6;,46;,37;,81;,55;,49;,01;-,059;,049;1;1,08;2,02;2,04
17398;0;2,04;1,8;,65;,48;,37;,83;,56;,48;0;-,039;,069;1;1,09;2,02;2,04
17335;0;2,04;1,8;,7;,5;,37;,84;,58;,48;0;-,039;,069;1;,99;2,02;2,04
17164;0;2,04;7,38;,75;,52;,37;,87;,59;,48;0;-,039;,039;1;,47;2,02;2,06
16942;1;2,04;1,8;,75;,54;,37;,91;,6;,49;-,005;-,039;,039;1;1,36;2,02;2,04
16841;0;2,04;1,8;,7;,52;,37;,9;,58;,5;0;-,064;,069;1;,55;2,02;2,06
16794;1;2,02;2;,75;,54;,37;,93;,59;,5;-,035;-,054;,079;1,03;,94;2,02;2,06
16777;0;2,04;,89;,75;,54;,36;,93;,63;,49;,054;-,034;,069;,99;1,01;2,02;2,06
16690;1;2,04;,9;,75;,54;,36;,87;,61;,49;,02;-,025;,059;1,01;1,3;2,02;2,04
16649;0;2,04;1,8;,7;,52;,35;,84;,56;,49;0;-,034;,029;,76;,94;2,02;2,04
16536;1;2,02;8,99;,75;,52;,35;,86;,56;,49;,02;-,01;,04;1,1;,82;2,02;2,06
16523;1;2,02;3,32;,7;,5;,35;,85;,54;,49;,03;-,025;,04;1,05;1;2,02;2,06
16443;0;2,06;5;,7;,48;,35;,85;,54;,49;,029;-,044;,019;1,02;1,09;2,04;2,06
16267;1;2,02;24;,7;,48;,35;,84;,55;,49;,01;-,02;0;1,42;1,07;2;2,06
15916;1;2,02;11,91;,65;,48;,34;,78;,53;,47;,03;-,054;0;1,01;1,64;2;2,02
15908;1;2;8,09;,6;,46;,33;,76;,51;,46;,04;,065;-,01;1,21;,57;2;2,06
15847;1;2;20;,55;,46;,33;,56;,51;,46;,03;-,005;0;1,87;1;2;2,06
15825;1;2;10;,5;,44;,33;,44;,49;,45;,02;-,035;-,035;1,93;1,5;2;2,02
15330;1;2;2;,45;,44;,32;,4;,48;,44;,02;-,03;-,035;1,23;,69;2;2,02
14988;1;2;3;,4;,42;,31;,39;,48;,43;,02;-,005;-,04;1,52;1;2;2,02
14982;1;2;,5;,35;,42;,3;,35;,49;,43;,02;0;,02;1,29;,92;2;2,02
