9995;1;3,7;9,66;97,2;197,7;3,7;3,75
9995;0;3,75;3,64;106,86;197,7;3,7;3,75
999;1;3,35;25,01;361,49;581,3;3,35;3,4
995;1;3,35;3,82;395,34;582,4;3,35;3,4
994;1;3,35;50;345,33;582,4;3,35;3,4
992;0;3,35;7,5;309,16;582,4;3,35;3,4
99;1;4;14,47;1497,24;1190,03;4;4,1
99;0;4,1;58,99;1563,28;1220,9;4;4,1
988;0;3,4;2,89;411,69;567,51;3,35;3,4
987;1;3,35;4;407,69;577,51;3,35;3,4
9850;0;3,75;7,25;165,95;228,46;3,75;3,8
9842;1;3,75;,42;165,53;195,7;3,75;3,8
984;1;3,35;5;422,69;577,51;3,35;3,4
9841;1;3,75;,13;165,4;195,7;3,75;3,8
9837;1;3,75;5;160,4;195,7;3,75;3,8
9835;1;3,75;,41;159,99;217,66;3,75;3,8
9830;1;3,75;,4;159,59;217,66;3,75;3,8
9823;1;3,75;,39;159,2;217,66;3,75;3,8
9817;1;3,75;,38;158,82;217,66;3,75;3,8
98;1;4,08;80,57;1018,04;1313,43;4;4,2
9811;1;3,75;,37;158,45;217,66;3,75;3,8
9805;1;3,75;,36;158,09;217,66;3,75;3,8
98;0;4,1;452,46;1476,79;1255,58;4;4,2
980;1;3,35;10;439,08;577,51;3,35;3,4
9799;1;3,75;,35;157,74;217,66;3,75;3,8
9794;1;3,75;,34;157,4;217,66;3,75;3,8
9786;1;3,75;,33;157,07;217,66;3,75;3,8
977;1;3,35;2;441,55;587,51;3,35;3,4
973;0;3,4;6;460,07;581,51;3,35;3,4
972;1;3,35;30,01;436,76;581,51;3,35;3,4
97;1;4,1;28,38;1262,45;1365,51;4,1;4,2
97;0;4,2;87,47;1869,99;1333,08;4,1;4,2
970;1;3,35;50;386,76;581,51;3,35;3,4
9677;1;3,8;4;276,77;143,11;3,8;3,85
9677;0;3,8;62,24;258,78;143,11;3,8;3,85
9676;1;3,79;54,28;246,49;143,11;3,75;3,85
9653;1;3,8;13,68;230,18;164,62;3,8;3,85
9652;1;3,75;8,68;237,81;164,62;3,75;3,85
9644;0;3,85;26,74;240,14;111,42;3,75;3,85
9643;1;3,78;22,42;224,85;111,42;3,75;3,85
964;0;3,4;50;450,62;531,51;3,35;3,4
9638;1;3,78;11,38;209,57;135,36;3,75;3,85
963;1;3,35;9,54;448,52;531,51;3,35;3,4
96;1;4,1;794,2;1645,1;1453,85;4;4,1
96;0;4,1;77;1586,93;1503,39;4;4,1
959;1;3,35;20;443,18;569;3,35;3,4
9589;1;3,75;2;227,9;109,37;3,75;3,8
953;1;3,35;5;431,49;561,51;3,35;3,4
9528;1;3,75;,13;208,31;109,37;3,75;3,8
952;1;3,35;47;391,19;561,51;3,35;3,4
95;1;4;88,88;1452,89;1567,8;4;4,1
95;0;4,1;4,61;1494,34;1798,08;4;4,1
949;1;3,35;58,63;348,86;561,51;3,35;3,4
949;0;3,4;7;348,86;554,51;3,35;3,4
946;1;3,35;41,3;440,76;334,12;3,3;3,35
946;0;3,35;17,7;371,44;554,51;3,35;3,4
94;1;4;4,74;1494,23;1857,48;4;4,1
94;0;4,1;5;1512,71;1966,55;4;4,1
940;1;3,35;20;408,16;554,51;3,35;3,4
9359;1;3,75;,13;211,84;109,37;3,75;3,8
9354;1;3,75;,32;211,52;109,37;3,75;3,8
9348;1;3,75;,31;211,21;109,37;3,75;3,8
9342;1;3,75;,31;210,9;109,37;3,75;3,8
9336;1;3,75;,3;210,6;109,37;3,75;3,8
933;1;3,35;58,63;376,27;595,81;3,35;3,4
9330;1;3,75;,29;210,31;109,37;3,75;3,8
9324;1;3,75;,28;210,03;109,37;3,75;3,8
9318;1;3,75;,28;209,75;109,37;3,75;3,8
93;1;4;10,47;1536,92;2013,24;4;4,1
9312;1;3,75;,27;209,48;109,37;3,75;3,8
931;1;3,35;29;395,27;595,81;3,35;3,4
93;0;4,1;730,99;1536,92;1473,52;4;4,2
927;1;3,35;18;498,27;650,81;3,35;3,4
925;0;3,4;10;549,79;640,81;3,35;3,4
9233;1;3,8;10,68;217,17;135,36;3,8;3,85
9233;0;3,8;,56;209,48;135,36;3,75;3,85
9232;1;3,78;19,63;223,26;135,36;3,75;3,85
923;1;3,35;12,5;574,47;649,87;3,35;3,4
9231;1;3,8;19,62;204,48;135,36;3,8;3,85
923;0;3,4;3,94;576,97;649,87;3,35;3,4
9228;1;3,8;7,97;212,28;158,05;3,8;3,85
9226;1;3,8;,17;212,11;164,05;3,8;3,85
9222;0;3,85;3,57;212,11;156,91;3,8;3,85
9216;1;3,75;1,06;209,24;178,34;3,75;3,8
92;1;4,1;13;1642,4;1483,52;4,1;4,2
9209;1;3,75;,01;197,49;190,2;3,75;3,8
9203;1;3,75;,95;196,54;190,2;3,75;3,8
9196;1;3,75;,01;196,53;190,2;3,75;3,8
9191;1;3,75;,85;195,68;190,2;3,75;3,8
9178;0;3,8;44,48;220,22;133,72;3,75;3,8
9173;0;3,81;48,95;249,76;94,42;3,8;3,85
917;1;3,35;5;569,47;703,96;3,35;3,4
9167;1;3,8;,17;249,59;100,63;3,8;3,85
9150;1;3,75;30;197,68;114,02;3,75;3,8
9143;1;3,75;15;182,68;110,9;3,75;3,8
9143;0;3,8;3,65;182,68;103,6;3,75;3,8
9;1;4,2;219,18;1880,14;1464,93;4,1;4,3
914;1;3,35;3;569,02;703,96;3,35;3,4
91;1;4,1;101,14;1784,96;1471,52;4,1;4,2
9112;1;3,75;,01;162,95;103,6;3,75;3,8
905;1;3,35;100;469,02;708,96;3,35;3,4
9;0;4,21;150,81;1880,14;1464,93;4,1;4,3
904;1;3,35;126,79;478,95;489,06;3,3;3,35
903;0;3,35;6,01;469,72;496,06;3,3;3,35
90;1;4,1;132,35;1981,11;1471,14;4,1;4,2
90;0;4,2;,38;2019,15;1471,14;4,1;4,2
900;0;3,35;8;515,9;533,55;3,3;3,35
899;0;3,35;99,99;522,77;732,58;3,3;3,4
898;0;3,4;10;522,77;553,64;3,3;3,4
893;0;3,35;2;522,77;364,68;3,3;3,35
89;1;4,1;84,52;2129,51;1409,01;4,1;4,2
8907;1;3,75;,02;194,48;113,12;3,75;3,8
89;0;4,2;21,87;2107,76;1409,01;4,1;4,2
8902;0;3,8;14,1;204,98;106,67;3,8;3,85
890;0;3,35;25;522,77;344,68;3,3;3,35
8895;1;3,8;,33;204,65;119,38;3,8;3,85
8876;0;3,85;10;188,91;109,38;3,8;3,85
8872;1;3,8;,33;188,58;109,31;3,8;3,85
887;1;3,3;2,6;539,41;344,68;3,3;3,35
886;1;3,35;13,4;449,32;526,98;3,35;3,4
886;0;3,35;63,78;462,72;284,67;3,3;3,4
885;1;3,35;8;441,32;526,98;3,35;3,4
