9994;0;8,53;4,5;30,76;17,05;8;8,6
9933;1;8;5,62;25,14;16,23;8;8,2
99;1;5,3;44,13;419,65;410,68;5,3;5,4
9908;1;8;,14;25;21,71;8;8,2
99;0;5,4;,52;463,78;400,68;5,3;5,4
9876;1;8;3,21;21,79;21,71;8;8,2
9875;1;8;1,53;31,59;21,71;7,8;8,2
9838;1;7,8;5;26,59;21,99;7,8;8,2
982;1;5,55;58,44;143,44;151,65;5,4;5,5
982;0;5,5;30,87;166,29;185,89;5,5;5,8
981;1;5,6;5,54;191,06;123,86;5,5;5,6
981;0;5,6;4;191,06;91,6;5,5;5,6
98;0;5,4;135,85;429,8;433,56;5,3;5,5
979;1;5,5;9,54;208,03;140,16;5,5;5,7
9790;0;8;,42;19,84;19,71;8;8,2
9782;1;8;,14;19,7;20,23;8;8,2
9758;1;8;,14;19,56;20,23;8;8,2
9746;1;8;,14;19,42;20,23;8;8,2
9716;1;8;,14;19,28;20,23;8;8,2
97;1;5,3;17;588,47;421,8;5,3;5,4
9709;1;8;4,02;26,59;20,23;7,8;8,2
970;0;5,7;16;206,05;134,95;5,5;5,7
9697;1;7,8;,02;26,57;18,68;7,8;8
9655;0;8;4;26,57;13,26;7,8;8
964;1;5,6;5;205,25;185,24;5,6;5,8
9639;0;8;3,03;17,87;16,05;8;8,4
9631;1;8;,14;17,73;12,23;8;8,2
962;1;5,6;18;176,54;137,82;5,6;5,7
96;0;5,4;50;569,34;412,19;5,3;5,4
9595;1;8;,14;17,59;12,23;8;8,2
9564;1;8;,14;17,45;12,23;8;8,2
9540;1;8;,14;17,31;12,23;8;8,2
9529;0;8,27;3,15;17,31;14,9;8;8,4
95;1;5,4;48,21;428,58;445,64;5,4;5,5
95;0;5,4;11,89;455,68;441,12;5,4;5,5
948;0;5,7;4,46;194;137,02;5,6;5,7
9465;1;8;2,07;28,57;10,37;7,8;8,2
9443;1;7,8;4,02;24,55;10,37;7,8;8,2
944;1;5,53;49,99;185,58;130,79;5,5;5,7
94;1;5,4;2;551,77;305,3;5,4;5,5
94;0;5,5;127,86;460,57;334,94;5,4;5,5
938;1;5,6;2;163,37;137,49;5,5;5,6
937;0;5,6;27,11;171,12;140,44;5,5;5,7
9370;0;8,18;7,54;10,49;14,9;8,2;8,4
9366;1;8,2;1,76;8,73;14,9;8,2;8,4
9365;1;8,2;1,74;15,55;14,9;7,8;8,4
93;0;5,5;10,18;527,47;345,81;5,4;5,5
9220;1;7,92;3,77;27,12;13,07;7,8;8,2
92;0;5,5;124,31;487,49;329,81;5,4;5,6
916;1;5,5;1;179,85;155,05;5,5;5,7
9;1;5,8;50,17;888,18;460,57;5,8;5,9
914;1;5,5;5;191;155,05;5,5;5,7
913;1;5,5;50,28;144,59;155,05;5,5;5,7
91;1;5,4;60,97;643,14;228,92;5,4;5,6
911;0;5,6;4,01;168,95;127,65;5,5;5,6
91;0;5,6;11,95;382,39;332,17;5,5;5,6
910;0;5,6;11,61;168,95;145,73;5,5;5,7
9098;1;7,9;4,84;61,59;17,07;7,4;8,2
9062;1;7,6;3,22;30,5;10,48;7,4;8
9;0;5,9;10,35;913,5;460,57;5,8;5,9
9042;1;7,42;10;13,94;10,48;7,4;8
90;1;5,4;18,59;629,55;207,34;5,4;5,5
90;0;5,5;87,05;720,64;204,84;5,4;5,5
89;1;5,5;5;535,18;313,13;5,5;5,6
8912;1;7,4;4;9,94;10,68;7,4;8
89;0;5,5;20,8;540,18;320,57;5,5;5,6
88;1;5,5;17;518,18;305,71;5,5;5,6
88;0;5,6;4;518,18;301,71;5,5;5,6
8802;1;7,4;3;6,94;11,53;7,4;7,8
8752;1;7,4;2,42;4,52;17,71;7,4;7,8
87;0;5,6;168;531,26;148,38;5,5;5,7
8705;1;7,4;1,36;55,08;22,31;6,4;7,4
8703;1;7;4;16,38;26,86;6,8;7
8703;0;7;4,76;16,38;14,06;6,8;7
8632;0;7;,25;14,22;13,51;6,8;7
86;0;5,7;5;310,76;253,99;5,7;5,8
8595;0;7;,25;14,22;22,66;6,8;7
8569;0;7;1,75;14,22;24,91;6,8;7
8565;0;7;,25;14,22;24,66;6,8;7
8529;0;7;4,75;21,31;19,91;6,8;7
8525;1;6,8;9,06;13,41;18,85;6,6;6,8
8524;1;6,6;4;11,11;18,85;6,4;6,8
8521;0;6,6;7,33;11,41;28,94;6,4;6,8
85;1;5,7;31;308,78;211,54;5,7;5,8
8514;1;6,6;2;11,41;33,77;6,6;6,8
8468;0;6,8;,57;13,65;36,03;6,6;6,8
8458;0;6,8;2,36;13,65;31,67;6,6;6,8
8427;1;6,6;2;48,16;36,84;6,2;6,8
84;1;5,7;2;655,41;211,38;5,7;5,8
8405;0;6,8;10,32;22,89;26,52;6,4;6,8
8397;1;6,6;1,46;22,89;27,4;6,4;6,8
8396;0;6,6;,88;22,89;26,52;6,4;6,8
838;1;5,6;7,51;286,75;176,9;5,6;5,7
838;0;5,7;,12;294,26;176,9;5,6;5,7
8357;0;6,8;4;27,04;22,52;6,6;6,8
8354;0;6,8;,57;27,04;26,95;6,6;6,8
8344;0;6,95;11,19;27,04;47,57;6,6;7,2
83;1;5,64;210,26;513,69;158,18;5,5;5,8
831;0;5,7;5,95;290,87;170,95;5,6;5,7
8310;0;7,2;,93;20,75;57,33;6,8;7,4
830;1;5,7;14,86;260,62;142,82;5,6;5,7
830;0;5,7;18,86;187,48;202,93;5,7;5,8
829;0;5,7;1,48;157,41;206,45;5,7;5,8
827;1;5,7;5,7;160,48;220,77;5,7;5,8
8258;1;7;,25;20,5;31,67;6,8;7
82;1;5,7;50;497,4;163,68;5,7;5,8
82;0;5,76;89,15;517,8;163,68;5,6;5,8
8189;1;7;2,8;14,36;49,86;7;7,2
8180;1;7;2,6;13,25;53,86;7;7,2
8177;1;7,2;2;9,69;62,33;7,2;7,4
8177;0;7,2;7,05;11,69;62,33;7,2;7,4
8174;1;7,19;2,6;11,09;62,33;7;7,4
8162;1;7;2,27;8,82;52,63;7;7,2
8;1;5,76;120,95;831,27;321,63;5,7;5,9
8152;0;7,2;5;10,17;49,63;7;7,2
8144;1;7,4;3,62;32,8;51,89;7,4;7,6
8144;0;7,37;17,82;36,42;51,89;7,4;7,6
8143;1;7,4;2,1;36,43;57,01;7,4;7,6
8140;1;7,4;9,9;31,2;59,01;7,4;7,6
8138;1;7,4;,81;31,92;59,01;7,4;7,6
81;1;5,7;4,91;416,33;192,17;5,7;5,8
81;0;5,8;,59;442,81;192,17;5,7;5,8
809;1;5,7;5;184,63;217,11;5,7;5,8
8076;1;7,4;1,09;26,35;62,01;7,4;7,6
8066;1;7,4;10,45;19,89;74,53;7;7,6
8;0;5,9;15,8;844,55;321,63;5,7;5,9
8058;1;7;2;15,69;82,09;7;7,4
8041;1;7;3,69;23,06;70,63;6,8;7
8035;0;7;13,58;25,43;65,03;6,8;7,4
8017;1;7;,23;28,45;59,56;7;7,2
80;0;5,8;10;425,82;182,17;5,7;5,8
8005;1;7;,15;28,22;58,86;7;7,2
8005;0;7,2;,05;28,22;58,86;7;7,2
8004;1;7;2,29;29,45;71,04;7;7,4
7974;1;7,2;,38;13,51;78,81;7,2;7,6
7953;1;7;,55;32,18;36,23;6,8;7
7951;0;7;,24;29,18;40,65;6,8;7
7945;0;7;,21;29,18;40,44;6,8;7
7938;0;7;,19;29,18;40,25;6,8;7
7933;0;7;,17;29,18;36,79;6,8;7
7927;0;7;,15;29,18;36,64;6,8;7
79;1;5,7;11;418,1;148,76;5,7;5,9
79;0;5,8;79,62;425,82;283,37;5,7;5,9
78;1;5,7;124,2;530,73;779,81;5,6;5,7
78;0;5,7;,11;530,73;779,7;5,6;5,7
7804;1;6,8;3,1;26,07;40,89;6,8;7
778;0;5,8;,42;222,69;206,01;5,7;5,8
7766;0;7;4,72;22,3;33,92;6,8;7
77;1;5,6;120,67;538,5;765,32;5,5;5,6
76;1;5,5;50;412;806,35;5,5;5,6
761;0;5,8;7,7;223,12;198,31;5,7;5,8
76;0;5,62;105;412;770,47;5,5;5,7
7590;0;7;,35;58,3;22,43;6,8;7
7586;0;7;15,42;71,4;39,06;6,8;7,2
7580;1;7;,26;74,4;8,99;6,8;7
7578;0;7;3,74;71,4;39,06;6,8;7,2
7577;1;7;,23;58,12;51,58;7;7,4
75;1;5,6;29,03;309,34;870,47;5,6;5,7
7511;1;7;,49;50,26;38,23;7;7,2
7438;1;7;2,37;49,77;39,66;6,8;7,2
7420;1;6,8;43,89;16,34;17,4;6,6;6,8
7420;0;6,8;3;16,34;14,4;6,6;6,8
74;1;5,6;21,59;420,64;833,56;5,5;5,6
74;0;5,6;,35;412,58;872,06;5,5;5,6
73;1;5,5;9,42;353,04;862,19;5,5;5,6
73;0;5,6;35;362,46;850,02;5,5;5,6
728;1;5,7;,5;244,19;233,31;5,7;5,8
72;1;5,5;10,98;337,93;935,08;5,5;5,6
721;0;5,8;24,98;227,54;186,09;5,7;5,8
72;0;5,6;66,24;353,04;881,63;5,5;5,7
7190;1;6,6;4;7,16;21,61;6,4;6,6
7177;0;6,6;,26;12,58;26,35;6,4;6,6
717;0;5,8;11,74;230,63;194,53;5,7;5,8
7163;0;6,6;3;12,58;28,35;6,4;6,6
7;1;5,7;13,95;1573,73;328,92;5,7;5,8
7152;0;6,6;,26;12,58;28,09;6,4;6,6
7116;0;6,6;,26;12,58;34,03;6,4;6,6
7104;0;6,6;,26;12,58;33,77;6,4;6,6
7087;0;6,6;,26;7,16;33,51;6,4;6,6
7080;0;6,6;,26;7,16;33,25;6,4;6,6
7;0;5,8;39,28;1584,22;321,13;5,7;5,8
7044;0;6,6;,26;17,58;45,49;6,4;6,6
