997;1;4,6;10;274,33;417,91;4,6;4,7
996;1;4,6;10;275,33;445,72;4,6;4,7
992;1;4,6;43,35;293,33;297,29;4,5;4,6
992;0;4,6;11;300,17;323,47;4,5;4,6
99;1;4,7;2;744,05;642,02;4,7;4,8
99;0;4,8;28,71;723,5;632,02;4,7;4,8
988;0;4,6;4,26;352,29;342,21;4,5;4,6
986;0;4,6;5;352,29;337,21;4,5;4,6
984;0;4,6;5,92;352,29;281,29;4,5;4,6
982;1;4,5;75;277,29;396,29;4,5;4,6
98;1;4,75;271,97;638,6;454,33;4,6;4,8
981;1;4,5;9;285,77;396,29;4,5;4,6
98;0;4,84;595,77;428,52;456,21;4,8;5
977;1;4,5;25;282,02;428,98;4,5;4,6
9756;1;4,2;2;176,31;449,48;4,2;4,3
973;1;4,5;66,41;266,89;372,84;4,4;4,6
973;0;4,6;9;281,89;419,98;4,5;4,6
9724;0;4,3;2;176,31;447,48;4,2;4,3
97;1;4,8;45,04;612,9;572,38;4,8;4,9
970;0;4,5;,48;270,18;383,28;4,4;4,5
9666;1;4,2;54,84;125,31;447,48;4,2;4,3
9659;1;4,2;5;135,04;463,4;4,2;4,3
9644;0;4,3;23,94;110,33;437,75;4,2;4,3
962;0;4,5;4,81;283,99;378,47;4,4;4,5
96;1;4,8;7,48;825,45;525,97;4,8;4,9
961;0;4,5;6;283,99;372,47;4,4;4,5
9562;0;4,3;19,09;183,75;446,16;4,2;4,4
954;1;4,4;,97;331,06;351,96;4,4;4,5
9529;0;4,4;11;152,13;435,16;4,3;4,4
95;1;4,8;60,05;807,41;534,01;4,8;4,9
95;0;4,9;114,58;810,18;469,28;4,8;4,9
948;0;4,5;18;334,07;333,96;4,4;4,5
944;1;4,4;20;314,07;333,96;4,4;4,5
94;1;4,8;12;498,51;500,03;4,9;5
94;0;4,9;19,48;788,77;459,8;4,8;4,9
937;0;4,5;8;322,84;354,88;4,4;4,5
936;0;4,5;20;322,84;334,88;4,4;4,5
93;1;4,9;60;695,24;515,63;4,9;5
93;0;5;,8;735,12;515,63;4,9;5
9305;0;4,4;3;160,18;432,16;4,3;4,4
929;1;4,4;15;323,56;317,75;4,4;4,5
928;1;4,4;173,29;379,94;456,88;4,3;4,4
927;0;4,4;10,54;441,37;454,78;4,3;4,4
925;1;4,3;4;480,98;450,78;4,3;4,4
925;0;4,4;24;482,98;440,78;4,3;4,4
924;1;4,3;8;491,62;481,78;4,3;4,4
924;0;4,4;133,22;491,62;348,56;4,3;4,4
9233;1;4,3;13,26;172,25;520,9;4,2;4,3
9233;0;4,3;8;172,25;512,9;4,2;4,3
9232;0;4,3;1,52;165,36;509,85;4,2;4,3
9226;0;4,3;,17;181,39;509,68;4,2;4,3
9222;1;4,17;101,75;104,73;432,16;4,1;4,4
92;1;4,9;16,7;725,91;475,85;4,9;5
9209;0;4,3;2;91,52;406,49;4,2;4,4
92;0;5;39,78;629,41;475,85;4,9;5
9197;0;4,3;2;91,52;406,49;4,2;4,4
9167;0;4,3;,17;160,69;434,49;4,2;4,3
916;0;4,4;20;505,19;320,47;4,3;4,4
9;1;5,5;417,66;1026,74;970,39;5,4;5,6
915;1;4,32;10;501,58;426,57;4,3;4,5
9143;0;4,3;26,6;160,69;432,16;4,2;4,4
91;1;4,9;21,01;786,09;475,73;4,9;5
911;0;4,5;16;516,79;389,1;4,3;4,5
91;0;5;,12;784,11;475,73;4,9;5
910;1;4,4;6;338,33;363,12;4,4;4,5
907;1;4,4;10;330,12;388,12;4,4;4,5
9;0;5,6;22,04;1055,9;1121,11;5,5;5,6
90;1;4,9;82,43;775,65;473,03;4,9;5
90;0;5;7,23;828,25;473,03;4,9;5
900;1;4,4;25,44;349,98;412,68;4,4;4,5
900;0;4,5;8;353,42;412,68;4,4;4,5
899;1;4,4;2;347,98;418,68;4,4;4,5
897;1;4,4;4,7;359,76;412,68;4,4;4,5
8931;0;4,4;5;146,79;421,16;4,3;4,4
8915;0;4,4;10,53;160,78;410,63;4,3;4,4
89;1;4,9;51,65;699,99;642,82;4,9;5
891;1;4,4;10,01;360,87;412,68;4,4;4,5
89;0;5;20;699,99;632,33;4,9;5
887;1;4,4;,39;374,91;405,68;4,4;4,5
887;0;4,5;7;374,91;405,68;4,4;4,5
886;1;4,4;33,01;341,89;405,68;4,4;4,5
8856;1;4,3;5;159,6;398,63;4,3;4,4
883;1;4,4;11,06;342,83;421,64;4,4;4,5
88;1;4,9;140,23;604,38;622,53;4,8;5
88;0;4,9;70,3;602,25;578,31;4,8;5
879;1;4,4;46,6;562,49;364,42;4,3;4,4
8772;0;4,4;5;166,71;393,63;4,3;4,4
875;0;4,4;10;516,9;417,55;4,3;4,4
872;1;4,3;15;501,89;402,55;4,3;4,4
87;1;4,93;10;592,24;308,68;4,9;5,1
87;0;5;418,29;563,52;308,68;4,9;5,1
864;0;4,4;5;595,04;488,03;4,3;4,4
86;1;5,01;4,25;389,87;230,55;5;5,2
8611;0;4,4;2;168,21;391,63;4,3;4,4
86;0;5,1;112,89;370,28;230,55;5;5,2
8543;0;4,4;2;176,68;389,63;4,3;4,4
853;1;4,3;110,69;457,92;508,18;4,3;4,4
852;1;4,3;7,97;514,99;354,98;4,2;4,3
85;1;5,1;62,15;399,69;229,55;5,1;5,2
851;0;4,3;30;527,43;347,98;4,2;4,3
85;0;5,2;10;404,43;450,04;5,1;5,2
8449;0;4,4;5;176,68;384,63;4,3;4,4
842;1;4,2;10;527,31;392,23;4,2;4,3
84;1;5,1;28,9;465,98;450,04;5,1;5,2
83;1;5,08;136,49;814,1;610,35;5;5,1
83;0;5,1;49,04;574,57;505,02;5;5,2
828;0;4,3;5;527,31;387,23;4,2;4,3
826;1;4,2;170;362,4;387,23;4,2;4,3
825;1;4,2;52,77;423,73;391,2;4,1;4,2
825;0;4,2;30,89;417,92;364,2;4,1;4,3
8235;0;4,4;6;213,9;378,63;4,3;4,4
82;1;5,09;116,18;541,16;505,02;5;5,2
82;0;5,1;14,71;736,57;897,89;5;5,1
820;1;4,1;30;417,45;511,69;4,1;4,2
818;0;4,2;19;421,68;507,69;4,1;4,2
816;0;4,2;4,4;452,97;503,29;4,1;4,2
8;1;5,4;1,21;1226,34;886,73;5,4;5,5
812;1;4,1;15;442,22;488,29;4,1;4,2
81;1;4,98;88,88;757,99;965,15;4,9;5
808;1;4,1;11;494,44;489,54;4,1;4,2
8080;0;4,4;5;216,7;373,63;4,3;4,4
807;0;4,2;5;494,44;490,55;4,1;4,2
806;1;4,1;8;486,44;498,84;4,1;4,2
806;0;4,2;2;486,44;496,84;4,1;4,2
8;0;5,5;1,79;1223,83;989,33;5,4;5,5
803;0;4,2;38;495,44;456,2;4,1;4,2
80;1;4,9;65,9;636,37;665;4,8;5
80;0;4,91;352,67;618,58;602,86;4,8;5
796;1;4,1;10;501,19;509,63;4,1;4,2
796;0;4,2;5;501,19;509,63;4,1;4,2
7926;0;4,4;8;218,81;357,63;4,3;4,4
79;1;4,9;1,2;549,06;1208,52;4,9;5
791;1;4,1;2;509,44;507,63;4,1;4,2
