999;1;4;14,74;463,37;273,29;4;4,1
996;1;4;115;371,13;293,29;4;4,1
993;0;4,1;100;406,87;224,96;4;4,1
992;1;4,1;10;398,99;333,82;4,1;4,2
9914;1;3,95;21,29;93,97;158,69;3,9;3,95
9914;0;4;10,81;93,97;158,69;3,9;3,95
99;1;3,85;161,67;1656,02;2650,46;3,85;3,9
99;0;3,9;26,83;1708,53;2937,37;3,85;3,9
990;1;4,09;5;437,18;356,55;4;4,2
9894;1;3,9;,76;93,21;158,69;3,9;3,95
9884;0;3,95;3;93,21;168,31;3,9;3,95
987;1;4;15;426,52;264,84;4;4,1
987;0;4,1;2;437,18;264,84;4;4,1
986;0;4,1;9,15;404,54;312,01;4;4,1
9849;1;3,9;13;114,35;168,31;3,85;3,95
9848;0;3,95;1,9;122,42;166,41;3,85;3,95
984;0;4,1;9;410,21;310,55;4;4,1
9835;1;3,9;,76;120,58;166,41;3,9;3,95
9828;1;3,9;,76;119,82;166,41;3,9;3,95
98;1;3,85;349,32;1616,7;2554,69;3,85;3,9
98;0;3,9;102,24;1616,72;2554,69;3,85;3,9
979;1;4;4;406,21;317,55;4;4,1
978;1;4;5;409,82;317,55;4;4,1
978;0;4,1;20;409,82;297,55;4;4,1
977;1;4;10;399,82;297,55;4;4,1
9730;0;3,95;10,4;105,45;160,87;3,95;4
9726;1;3,95;,9;104,55;160,87;3,95;4
972;1;4;6,25;410,57;297,55;4;4,1
9715;1;3,95;2;102,55;180,87;3,95;4
97;1;3,85;110,01;1552,14;2423,57;3,85;3,9
9711;0;4;10;106,16;170,87;3,95;4
97;0;3,9;147,18;1552,14;2423,57;3,85;3,9
9685;1;3,95;5;124,11;170,87;3,9;4
967;1;4;10;400,57;397,55;4;4,1
966;1;4;3;397,57;397,55;4;4,1
965;1;4;6,87;390,7;397,55;4;4,1
9647;1;3,95;,68;119,82;171,09;3,9;4
964;0;4,1;9,19;390,7;388,36;4;4,1
963;0;4,1;8,58;390,7;379,78;4;4,1
96;1;3,85;292,04;1611,95;1365,65;3,8;3,9
9608;1;3,9;2;132,27;171,09;3,9;4
96;0;3,9;,13;1873,54;2036,44;3,85;3,9
960;1;4;6;395,7;379,78;4;4,1
959;1;4;210,01;197,7;379,78;4;4,1
9582;1;3,89;4,59;128,34;182,19;3,9;3,95
9582;0;4,13;,93;132,34;182,19;3,9;3,95
958;1;4;4,2;198,49;379,78;4;4,1
957;1;4;2;196,49;387,41;4;4,1
957;0;4,1;1;198,49;387,41;4;4,1
9548;0;3,95;1,89;128,34;180,3;3,9;3,95
954;1;4;5;223,15;389,41;4;4,1
953;0;4,1;11;223,15;378,41;4;4,1
9524;1;3,9;5;123,34;180,3;3,9;3,95
95;1;3,8;15,24;1461,6;1350,23;3,8;3,85
95;0;3,85;79,56;1564,87;1350,23;3,8;3,85
946;1;4;80;149,13;378,41;4;4,1
9443;1;3,9;2,25;121,09;180,3;3,9;3,95
944;1;4;21,98;214,3;381,51;3,95;4
944;0;4;15,4;138,24;478,41;4;4,1
942;1;4;14,42;229,1;406,9;3,95;4
942;0;4;5,58;285,58;406,32;3,95;4
9419;1;3,9;,86;120,23;180,3;3,9;3,95
94;1;3,8;41;1342,95;1334,64;3,8;3,85
9412;1;3,9;8;112,22;180,3;3,9;3,95
941;0;4;5;343,96;493,62;3,95;4,1
94;0;3,85;54,84;1719,38;1334,64;3,8;3,85
939;1;3,99;10,01;348,47;558,23;3,95;4,1
9389;1;3,9;6,55;105,68;180,3;3,9;3,95
9383;0;3,95;9;105,68;171,3;3,9;3,95
937;0;4;28,75;280,24;566,3;4;4,1
936;1;4;22;286,24;566,3;4;4,1
934;1;4;8,93;277,31;558,23;4;4,1
934;0;4,1;2;277,31;556,23;4;4,1
933;1;4;14,7;347,56;449,23;3,95;4
933;0;4;5,3;347,56;556,23;3,95;4,1
9323;1;3,9;,86;104,82;171,3;3,9;3,95
93;1;3,8;52,75;1709,63;1280,85;3,8;3,85
93;0;3,85;91,54;1709,63;1290,85;3,8;3,85
929;1;4;45,33;374,16;501,6;3,95;4
929;0;4;7,67;305,2;606,23;4;4,1
923;1;4;58,17;320,58;618,93;4;4,1
923;0;4,1;1,08;356,5;638,93;4;4,1
92;1;3,8;285;1432,61;1316,3;3,8;3,85
921;1;4;16;318,58;618,93;4;4,1
92;0;3,85;1,95;1432,61;1389,84;3,8;3,85
920;1;3,99;37,5;334,26;517;3,95;4
920;0;4;8,12;340,26;517;3,95;4
9193;0;3,95;5,28;104,82;177,48;3,9;4
918;0;4;4,13;336,04;524,45;3,95;4
916;0;4;6,24;291,85;610,51;4;4,1
9153;1;3,9;4;103,48;173,62;3,9;3,95
9;1;3,95;11,53;1915,38;2195,46;3,95;4
913;1;4;5,94;309,57;610,51;4;4,1
91;1;3,8;26,46;1531,15;1238,76;3,8;3,85
91;0;3,85;231,79;1531,15;1282,43;3,8;3,9
910;1;4;6;312,07;610,51;4;4,1
9088;0;3,99;8,79;103,48;149,69;3,9;4
9087;1;3,9;,86;102,62;149,69;3,9;4
907;0;4,1;100;312,07;510,51;4;4,1
906;1;4;54,88;327,97;510,51;4;4,1
9060;1;3,9;7,07;95,55;165,83;3,9;3,95
9;0;4;69,09;1915,38;2157,38;3,95;4
903;1;4;15,72;356,94;522,05;4;4,1
902;1;4;2;354,94;522,05;4;4,1
90;1;3,8;45,69;1898,63;1238,76;3,8;3,85
901;1;4;5;399,49;500,05;4;4,1
90;0;3,85;34;1998,95;1192,19;3,8;3,85
898;0;4,1;6,33;484,38;564,67;4;4,1
8974;1;3,9;5;90,55;165,83;3,9;3,95
897;0;4,1;4,74;484,38;559,93;4;4,1
893;1;4;50;434,38;559,93;4;4,1
89;1;3,81;141,67;1815,19;1601,04;3,8;3,9
891;1;4;12;394,97;559,93;4;4,1
8909;1;3,9;10,97;113,72;79,23;3,85;3,9
89;0;3,85;126,75;1815,19;1855,74;3,85;3,9
8896;0;3,99;9,42;113,72;166,27;3,85;4
8894;0;3,9;10,85;113,72;162,14;3,85;3,9
8883;1;3,85;40;73,72;162,14;3,85;3,9
8882;1;3,85;1,44;72,29;162,14;3,85;3,9
888;1;4;5;394,66;559,93;4;4,1
8879;1;3,85;15,2;216,72;102,31;3,8;3,85
8862;1;3,8;22,95;244,85;50,01;3,75;3,8
8862;0;3,8;2;244,85;48,01;3,75;3,8
886;1;4;2;392,66;559,93;4;4,1
8846;1;3,75;,83;244,02;53,75;3,75;3,8
8841;1;3,75;5;239,02;53,75;3,75;3,8
8835;1;3,75;,83;238,19;53,75;3,75;3,8
8832;0;3,8;10;238,19;43,75;3,75;3,8
8828;1;3,75;,83;244,32;31,5;3,75;3,8
8828;0;3,8;12,26;245,15;31,5;3,75;3,8
8827;0;3,8;18,6;239,19;17,94;3,8;3,85
8822;1;3,8;1,14;238,05;17,94;3,8;3,85
8821;1;3,8;4;234,05;17,94;3,8;3,85
88;1;3,8;54,84;2129,86;933,55;3,8;3,85
88;0;3,85;93,33;1922,25;956,97;3,8;3,9
880;1;4;13,79;390,23;559,93;4;4,1
879;0;4,1;10;391,3;549,93;4;4,1
8788;0;3,89;4,9;236,35;138,67;3,8;3,9
877;1;4;2;393,64;549,93;4;4,1
8759;0;3,85;6,5;76,92;149,93;3,85;3,9
8750;1;3,85;1,97;234,58;149,93;3,8;3,9
874;0;4,1;18;443,64;631,94;4;4,1
873;0;4,1;20;452,48;611,94;4;4,1
8729;1;3,81;5;238,66;33,8;3,8;3,9
8726;1;3,8;2;243,19;24,99;3,8;3,85
87;1;3,85;70,55;1894,11;1364,64;3,85;3,9
87;0;3,9;141,41;1955,05;1308,21;3,85;3,9
8702;1;3,8;1,68;241,5;24,99;3,8;3,85
868;1;4;20;490,68;609,94;4;4,1
8676;0;3,85;1,97;82,81;33,8;3,85;3,9
8672;1;3,85;1,97;80,84;33,8;3,85;3,9
867;1;4;20;452,25;617,44;4;4,1
8650;0;3,9;4,77;80,84;29,03;3,85;3,9
864;1;4;15;437,25;617,44;4;4,1
863;0;4,1;2;433,42;615,44;4;4,1
8629;1;3,85;1,97;78,87;29,03;3,85;3,9
8623;1;3,85;1,97;81,9;29,03;3,85;3,9
8617;1;3,85;1,97;77,5;145,16;3,85;3,9
86;1;3,85;46;2063,67;1355,64;3,85;3,9
8588;0;3,9;8,38;77,5;136,78;3,85;3,9
857;1;4;23,45;404,59;615,44;4;4,1
8569;1;3,85;4,84;241,5;22,01;3,8;3,85
8556;1;3,8;5;248,7;142,78;3,8;3,9
8529;1;3,8;8,66;263,04;37,44;3,75;3,8
8523;1;3,75;8,34;254,7;31,07;3,75;3,85
85;1;3,9;129;1578,11;1898,93;3,9;3,95
851;1;4;27,42;458,79;627,23;4;4,1
8506;1;3,75;2;252,7;31,07;3,75;3,85
85;0;3,9;528,08;1682,11;1957,05;3,9;3,95
849;1;4;5;467,85;627,23;4;4,1
8479;0;3,8;,01;244,62;80,96;3,75;3,8
8467;0;3,8;,83;244,62;96,07;3,75;3,85
8461;1;3,8;1,68;262,64;96,07;3,8;3,85
8453;0;3,85;1,97;99,52;214,03;3,85;3,9
844;1;4;25;442,85;627,23;4;4,1
843;0;4,1;40;503,18;589,01;4;4,1
8421;0;3,9;4,94;265,66;226,25;3,8;3,9
84;1;3,95;62,98;1419,3;1898,93;3,9;4
8406;0;3,87;3,45;261,54;207,61;3,8;3,9
84;0;3,95;195,47;1249,53;2527,29;3,95;4
8390;0;3,9;5,26;261,54;219,51;3,8;3,9
836;1;4;5;523,78;589,01;4;4,1
8360;1;3,8;20;245,42;219,51;3,8;3,9
833;0;4,1;24,68;523,78;564,33;4;4,1
83;1;3,95;211,41;1506,21;2510,51;3,95;4
83;0;4;4,47;1869,35;2510,51;3,95;4
828;1;4;13,71;508,29;564,33;4;4,1
8277;0;3,85;1,97;87,72;202,35;3,85;3,9
8276;1;3,85;8,45;245,42;101,92;3,8;3,85
825;1;4;10;498,29;564,33;4;4,1
824;1;4;5;493,28;564,33;4;4,1
8235;1;3,8;10;231,54;78,76;3,8;3,85
